date,product_id,quantity
2026-01-24 21:40:05.143452,2,630
2026-01-25 21:40:05.143452,2,527
2026-01-26 21:40:05.143452,2,587
2026-01-27 21:40:05.143452,2,598
2026-01-28 21:40:05.143452,2,704
2026-01-29 21:40:05.143452,2,427
2026-01-30 21:40:05.143452,2,579
2026-01-31 21:40:05.143452,2,463
2026-02-01 21:40:05.143452,2,465
2026-02-02 21:40:05.143452,2,486
2026-02-03 21:40:05.143452,2,385
2026-02-04 21:40:05.143452,2,429
2026-02-05 21:40:05.143452,2,452
2026-02-06 21:40:05.143452,2,416
2026-02-07 21:40:05.143452,2,495
2026-02-08 21:40:05.143452,2,465
2026-02-09 21:40:05.143452,2,434
2026-02-10 21:40:05.143452,2,408
2026-02-11 21:40:05.143452,2,442
2026-02-12 21:40:05.143452,2,729
2026-02-13 21:40:05.143452,2,721
2026-02-14 21:40:05.143452,2,829
2026-02-15 21:40:05.143452,2,794
2026-02-16 21:40:05.143452,2,835
2026-02-17 21:40:05.143452,2,429
2026-02-18 21:40:05.143452,2,416
2026-02-19 21:40:05.143452,2,530
2026-02-20 21:40:05.143452,2,552
2026-02-21 21:40:05.143452,2,571
2026-02-22 21:40:05.143452,2,577
2026-02-23 21:40:05.143452,2,444
2026-02-24 21:40:05.143452,2,492
2026-02-25 21:40:05.143452,2,530
2026-02-26 21:40:05.143452,2,568
2026-02-27 21:40:05.143452,2,586
2026-02-28 21:40:05.143452,2,591
2026-03-01 21:40:05.143452,2,571
2026-03-02 21:40:05.143452,2,473
2026-03-03 21:40:05.143452,2,541
2026-03-04 21:40:05.143452,2,450
2026-03-05 21:40:05.143452,2,434
2026-03-06 21:40:05.143452,2,584
2026-03-07 21:40:05.143452,2,588
2026-03-08 21:40:05.143452,2,541
2026-03-09 21:40:05.143452,2,473
2026-03-10 21:40:05.143452,2,429
2026-03-11 21:40:05.143452,2,528
2026-03-12 21:40:05.143452,2,512
2026-03-13 21:40:05.143452,2,593
2026-03-14 21:40:05.143452,2,540
2026-03-15 21:40:05.143452,2,597
2026-03-16 21:40:05.143452,2,575
2026-03-17 21:40:05.143452,2,472
2026-03-18 21:40:05.143452,2,517
2026-03-19 21:40:05.143452,2,508
2026-03-20 21:40:05.143452,2,586
2026-03-21 21:40:05.143452,2,616
2026-03-22 21:40:05.143452,2,609
2026-03-23 21:40:05.143452,2,537
2026-03-24 21:40:05.143452,2,607
2026-03-25 21:40:05.143452,2,572
2026-03-26 21:40:05.143452,2,658
2026-03-27 21:40:05.143452,2,558
2024-03-28 21:40:05.144571,3,511
2024-03-29 21:40:05.144571,3,543
2024-03-30 21:40:05.144571,3,580
2024-03-31 21:40:05.144571,3,581
2024-04-01 21:40:05.144571,3,482
2024-04-02 21:40:05.144571,3,511
2024-04-03 21:40:05.144571,3,436
2024-04-04 21:40:05.144571,3,503
2024-04-05 21:40:05.144571,3,561
2024-04-06 21:40:05.144571,3,655
2024-04-07 21:40:05.144571,3,612
2024-04-08 21:40:05.144571,3,538
2024-04-09 21:40:05.144571,3,532
2024-04-10 21:40:05.144571,3,555
2024-04-11 21:40:05.144571,3,489
2024-04-12 21:40:05.144571,3,579
2024-04-13 21:40:05.144571,3,596
2024-04-14 21:40:05.144571,3,519
2024-04-15 21:40:05.144571,3,516
2024-04-16 21:40:05.144571,3,451
2024-04-17 21:40:05.144571,3,464
2024-04-18 21:40:05.144571,3,557
2024-04-19 21:40:05.144571,3,559
2024-04-20 21:40:05.144571,3,537
2024-04-21 21:40:05.144571,3,547
2024-04-22 21:40:05.144571,3,591
2024-04-23 21:40:05.144571,3,461
2024-04-24 21:40:05.144571,3,471
2024-04-25 21:40:05.144571,3,503
2024-04-26 21:40:05.144571,3,533
2024-04-27 21:40:05.144571,3,663
2024-04-28 21:40:05.144571,3,564
2024-04-29 21:40:05.144571,3,522
2024-04-30 21:40:05.144571,3,516
2024-05-01 21:40:05.144571,3,591
2024-05-02 21:40:05.144571,3,609
2024-05-03 21:40:05.144571,3,623
2024-05-04 21:40:05.144571,3,607
2024-05-05 21:40:05.144571,3,714
2024-05-06 21:40:05.144571,3,615
2024-05-07 21:40:05.144571,3,554
2024-05-08 21:40:05.144571,3,543
2024-05-09 21:40:05.144571,3,588
2024-05-10 21:40:05.144571,3,591
2024-05-11 21:40:05.144571,3,640
2024-05-12 21:40:05.144571,3,600
2024-05-13 21:40:05.144571,3,593
2024-05-14 21:40:05.144571,3,500
2024-05-15 21:40:05.144571,3,589
2024-05-16 21:40:05.144571,3,620
2024-05-17 21:40:05.144571,3,595
2024-05-18 21:40:05.144571,3,627
2024-05-19 21:40:05.144571,3,572
2024-05-20 21:40:05.144571,3,541
2024-05-21 21:40:05.144571,3,502
2024-05-22 21:40:05.144571,3,498
2024-05-23 21:40:05.144571,3,547
2024-05-24 21:40:05.144571,3,664
2024-05-25 21:40:05.144571,3,668
2024-05-26 21:40:05.144571,3,600
2024-05-27 21:40:05.144571,3,518
2024-05-28 21:40:05.144571,3,561
2024-05-29 21:40:05.144571,3,590
2024-05-30 21:40:05.144571,3,649
2024-05-31 21:40:05.144571,3,662
2024-06-01 21:40:05.144571,3,637
2024-06-02 21:40:05.144571,3,664
2024-06-03 21:40:05.144571,3,671
2024-06-04 21:40:05.144571,3,611
2024-06-05 21:40:05.144571,3,571
2024-06-06 21:40:05.144571,3,643
2024-06-07 21:40:05.144571,3,624
2024-06-08 21:40:05.144571,3,683
2024-06-09 21:40:05.144571,3,595
2024-06-10 21:40:05.144571,3,636
2024-06-11 21:40:05.144571,3,626
2024-06-12 21:40:05.144571,3,602
2024-06-13 21:40:05.144571,3,622
2024-06-14 21:40:05.144571,3,641
2024-06-15 21:40:05.144571,3,656
2024-06-16 21:40:05.144571,3,674
2024-06-17 21:40:05.144571,3,576
2024-06-18 21:40:05.144571,3,578
2024-06-19 21:40:05.144571,3,561
2024-06-20 21:40:05.144571,3,572
2024-06-21 21:40:05.144571,3,699
2024-06-22 21:40:05.144571,3,628
2024-06-23 21:40:05.144571,3,662
2024-06-24 21:40:05.144571,3,618
2024-06-25 21:40:05.144571,3,542
2024-06-26 21:40:05.144571,3,505
2024-06-27 21:40:05.144571,3,633
2024-06-28 21:40:05.144571,3,630
2024-06-29 21:40:05.144571,3,671
2024-06-30 21:40:05.144571,3,725
2024-07-01 21:40:05.144571,3,683
2024-07-02 21:40:05.144571,3,677
2024-07-03 21:40:05.144571,3,622
2024-07-04 21:40:05.144571,3,600
2024-07-05 21:40:05.144571,3,686
2024-07-06 21:40:05.144571,3,932
2024-07-07 21:40:05.144571,3,912
2024-07-08 21:40:05.144571,3,889
2024-07-09 21:40:05.144571,3,799
2024-07-10 21:40:05.144571,3,885
2024-07-11 21:40:05.144571,3,564
2024-07-12 21:40:05.144571,3,658
2024-07-13 21:40:05.144571,3,626
2024-07-14 21:40:05.144571,3,650
2024-07-15 21:40:05.144571,3,709
2024-07-16 21:40:05.144571,3,499
2024-07-17 21:40:05.144571,3,576
2024-07-18 21:40:05.144571,3,538
2024-07-19 21:40:05.144571,3,670
2024-07-20 21:40:05.144571,3,622
2024-07-21 21:40:05.144571,3,713
2024-07-22 21:40:05.144571,3,563
2024-07-23 21:40:05.144571,3,581
2024-07-24 21:40:05.144571,3,605
2024-07-25 21:40:05.144571,3,672
2024-07-26 21:40:05.144571,3,689
2024-07-27 21:40:05.144571,3,622
2024-07-28 21:40:05.144571,3,664
2024-07-29 21:40:05.144571,3,591
2024-07-30 21:40:05.144571,3,576
2024-07-31 21:40:05.144571,3,586
2024-08-01 21:40:05.144571,3,675
2024-08-02 21:40:05.144571,3,694
2024-08-03 21:40:05.144571,3,724
2024-08-04 21:40:05.144571,3,585
2024-08-05 21:40:05.144571,3,576
2024-08-06 21:40:05.144571,3,467
2024-08-07 21:40:05.144571,3,581
2024-08-08 21:40:05.144571,3,567
2024-08-09 21:40:05.144571,3,744
2024-08-10 21:40:05.144571,3,655
2024-08-11 21:40:05.144571,3,555
2024-08-12 21:40:05.144571,3,552
2024-08-13 21:40:05.144571,3,563
2024-08-14 21:40:05.144571,3,574
2024-08-15 21:40:05.144571,3,556
2024-08-16 21:40:05.144571,3,622
2024-08-17 21:40:05.144571,3,616
2024-08-18 21:40:05.144571,3,586
2024-08-19 21:40:05.144571,3,497
2024-08-20 21:40:05.144571,3,510
2024-08-21 21:40:05.144571,3,536
2024-08-22 21:40:05.144571,3,660
2024-08-23 21:40:05.144571,3,598
2024-08-24 21:40:05.144571,3,573
2024-08-25 21:40:05.144571,3,637
2024-08-26 21:40:05.144571,3,581
2024-08-27 21:40:05.144571,3,506
2024-08-28 21:40:05.144571,3,542
2024-08-29 21:40:05.144571,3,646
2024-08-30 21:40:05.144571,3,618
2024-08-31 21:40:05.144571,3,707
2024-09-01 21:40:05.144571,3,642
2024-09-02 21:40:05.144571,3,609
2024-09-03 21:40:05.144571,3,456
2024-09-04 21:40:05.144571,3,533
2024-09-05 21:40:05.144571,3,557
2024-09-06 21:40:05.144571,3,611
2024-09-07 21:40:05.144571,3,694
2024-09-08 21:40:05.144571,3,557
2024-09-09 21:40:05.144571,3,442
2024-09-10 21:40:05.144571,3,542
2024-09-11 21:40:05.144571,3,494
2024-09-12 21:40:05.144571,3,511
2024-09-13 21:40:05.144571,3,573
2024-09-14 21:40:05.144571,3,538
2024-09-15 21:40:05.144571,3,554
2024-09-16 21:40:05.144571,3,406
2024-09-17 21:40:05.144571,3,476
2024-09-18 21:40:05.144571,3,476
2024-09-19 21:40:05.144571,3,443
2024-09-20 21:40:05.144571,3,520
2024-09-21 21:40:05.144571,3,529
2024-09-22 21:40:05.144571,3,536
2024-09-23 21:40:05.144571,3,527
2024-09-24 21:40:05.144571,3,496
2024-09-25 21:40:05.144571,3,468
2024-09-26 21:40:05.144571,3,490
2024-09-27 21:40:05.144571,3,568
2024-09-28 21:40:05.144571,3,573
2024-09-29 21:40:05.144571,3,582
2024-09-30 21:40:05.144571,3,504
2024-10-01 21:40:05.144571,3,519
2024-10-02 21:40:05.144571,3,481
2024-10-03 21:40:05.144571,3,562
2024-10-04 21:40:05.144571,3,635
2024-10-05 21:40:05.144571,3,572
2024-10-06 21:40:05.144571,3,457
2024-10-07 21:40:05.144571,3,495
2024-10-08 21:40:05.144571,3,498
2024-10-09 21:40:05.144571,3,478
2024-10-10 21:40:05.144571,3,442
2024-10-11 21:40:05.144571,3,567
2024-10-12 21:40:05.144571,3,543
2024-10-13 21:40:05.144571,3,424
2024-10-14 21:40:05.144571,3,439
2024-10-15 21:40:05.144571,3,444
2024-10-16 21:40:05.144571,3,394
2024-10-17 21:40:05.144571,3,502
2024-10-18 21:40:05.144571,3,502
2024-10-19 21:40:05.144571,3,433
2024-10-20 21:40:05.144571,3,451
2024-10-21 21:40:05.144571,3,375
2024-10-22 21:40:05.144571,3,463
2024-10-23 21:40:05.144571,3,428
2024-10-24 21:40:05.144571,3,558
2024-10-25 21:40:05.144571,3,644
2024-10-26 21:40:05.144571,3,632
2024-10-27 21:40:05.144571,3,657
2024-10-28 21:40:05.144571,3,591
2024-10-29 21:40:05.144571,3,428
2024-10-30 21:40:05.144571,3,476
2024-10-31 21:40:05.144571,3,539
2024-11-01 21:40:05.144571,3,546
2024-11-02 21:40:05.144571,3,522
2024-11-03 21:40:05.144571,3,519
2024-11-04 21:40:05.144571,3,415
2024-11-05 21:40:05.144571,3,435
2024-11-06 21:40:05.144571,3,716
2024-11-07 21:40:05.144571,3,758
2024-11-08 21:40:05.144571,3,786
2024-11-09 21:40:05.144571,3,817
2024-11-10 21:40:05.144571,3,795
2024-11-11 21:40:05.144571,3,363
2024-11-12 21:40:05.144571,3,373
2024-11-13 21:40:05.144571,3,340
2024-11-14 21:40:05.144571,3,403
2024-11-15 21:40:05.144571,3,439
2024-11-16 21:40:05.144571,3,349
2024-11-17 21:40:05.144571,3,389
2024-11-18 21:40:05.144571,3,356
2024-11-19 21:40:05.144571,3,312
2024-11-20 21:40:05.144571,3,395
2024-11-21 21:40:05.144571,3,402
2024-11-22 21:40:05.144571,3,437
2024-11-23 21:40:05.144571,3,465
2024-11-24 21:40:05.144571,3,396
2024-11-25 21:40:05.144571,3,324
2024-11-26 21:40:05.144571,3,653
2024-11-27 21:40:05.144571,3,571
2024-11-28 21:40:05.144571,3,702
2024-11-29 21:40:05.144571,3,716
2024-11-30 21:40:05.144571,3,798
2024-12-01 21:40:05.144571,3,512
2024-12-02 21:40:05.144571,3,457
2024-12-03 21:40:05.144571,3,449
2024-12-04 21:40:05.144571,3,361
2024-12-05 21:40:05.144571,3,445
2024-12-06 21:40:05.144571,3,520
2024-12-07 21:40:05.144571,3,461
2024-12-08 21:40:05.144571,3,413
2024-12-09 21:40:05.144571,3,399
2024-12-10 21:40:05.144571,3,360
2024-12-11 21:40:05.144571,3,307
2024-12-12 21:40:05.144571,3,465
2024-12-13 21:40:05.144571,3,440
2024-12-14 21:40:05.144571,3,481
2024-12-15 21:40:05.144571,3,373
2024-12-16 21:40:05.144571,3,380
2024-12-17 21:40:05.144571,3,354
2024-12-18 21:40:05.144571,3,393
2024-12-19 21:40:05.144571,3,433
2024-12-20 21:40:05.144571,3,446
2024-12-21 21:40:05.144571,3,449
2024-12-22 21:40:05.144571,3,422
2024-12-23 21:40:05.144571,3,422
2024-12-24 21:40:05.144571,3,405
2024-12-25 21:40:05.144571,3,377
2024-12-26 21:40:05.144571,3,386
2024-12-27 21:40:05.144571,3,434
2024-12-28 21:40:05.144571,3,517
2024-12-29 21:40:05.144571,3,529
2024-12-30 21:40:05.144571,3,397
2024-12-31 21:40:05.144571,3,384
2025-01-01 21:40:05.144571,3,469
2025-01-02 21:40:05.144571,3,403
2025-01-03 21:40:05.144571,3,508
2025-01-04 21:40:05.144571,3,454
2025-01-05 21:40:05.144571,3,548
2025-01-06 21:40:05.144571,3,409
2025-01-07 21:40:05.144571,3,355
2025-01-08 21:40:05.144571,3,438
2025-01-09 21:40:05.144571,3,377
2025-01-10 21:40:05.144571,3,471
2025-01-11 21:40:05.144571,3,391
2025-01-12 21:40:05.144571,3,410
2025-01-13 21:40:05.144571,3,313
2025-01-14 21:40:05.144571,3,362
2025-01-15 21:40:05.144571,3,335
2025-01-16 21:40:05.144571,3,370
2025-01-17 21:40:05.144571,3,434
2025-01-18 21:40:05.144571,3,424
2025-01-19 21:40:05.144571,3,429
2025-01-20 21:40:05.144571,3,371
2025-01-21 21:40:05.144571,3,374
2025-01-22 21:40:05.144571,3,392
2025-01-23 21:40:05.144571,3,448
2025-01-24 21:40:05.144571,3,501
2025-01-25 21:40:05.144571,3,517
2025-01-26 21:40:05.144571,3,497
2025-01-27 21:40:05.144571,3,424
2025-01-28 21:40:05.144571,3,331
2025-01-29 21:40:05.144571,3,400
2025-01-30 21:40:05.144571,3,449
2025-01-31 21:40:05.144571,3,502
2025-02-01 21:40:05.144571,3,533
2025-02-02 21:40:05.144571,3,545
2025-02-03 21:40:05.144571,3,476
2025-02-04 21:40:05.144571,3,406
2025-02-05 21:40:05.144571,3,453
2025-02-06 21:40:05.144571,3,430
2025-02-07 21:40:05.144571,3,415
2025-02-08 21:40:05.144571,3,481
2025-02-09 21:40:05.144571,3,497
2025-02-10 21:40:05.144571,3,418
2025-02-11 21:40:05.144571,3,427
2025-02-12 21:40:05.144571,3,504
2025-02-13 21:40:05.144571,3,404
2025-02-14 21:40:05.144571,3,505
2025-02-15 21:40:05.144571,3,508
2025-02-16 21:40:05.144571,3,416
2025-02-17 21:40:05.144571,3,452
2025-02-18 21:40:05.144571,3,396
2025-02-19 21:40:05.144571,3,441
2025-02-20 21:40:05.144571,3,485
2025-02-21 21:40:05.144571,3,509
2025-02-22 21:40:05.144571,3,499
2025-02-23 21:40:05.144571,3,454
2025-02-24 21:40:05.144571,3,528
2025-02-25 21:40:05.144571,3,402
2025-02-26 21:40:05.144571,3,565
2025-02-27 21:40:05.144571,3,527
2025-02-28 21:40:05.144571,3,567
2025-03-01 21:40:05.144571,3,549
2025-03-02 21:40:05.144571,3,536
2025-03-03 21:40:05.144571,3,538
2025-03-04 21:40:05.144571,3,536
2025-03-05 21:40:05.144571,3,487
2025-03-06 21:40:05.144571,3,441
2025-03-07 21:40:05.144571,3,495
2025-03-08 21:40:05.144571,3,589
2025-03-09 21:40:05.144571,3,548
2025-03-10 21:40:05.144571,3,392
2025-03-11 21:40:05.144571,3,493
2025-03-12 21:40:05.144571,3,456
2025-03-13 21:40:05.144571,3,492
2025-03-14 21:40:05.144571,3,487
2025-03-15 21:40:05.144571,3,541
2025-03-16 21:40:05.144571,3,490
2025-03-17 21:40:05.144571,3,442
2025-03-18 21:40:05.144571,3,498
2025-03-19 21:40:05.144571,3,415
2025-03-20 21:40:05.144571,3,501
2025-03-21 21:40:05.144571,3,583
2025-03-22 21:40:05.144571,3,605
2025-03-23 21:40:05.144571,3,590
2025-03-24 21:40:05.144571,3,554
2025-03-25 21:40:05.144571,3,495
2025-03-26 21:40:05.144571,3,489
2025-03-27 21:40:05.144571,3,556
2025-03-28 21:40:05.144571,3,560
2025-03-29 21:40:05.144571,3,610
2025-03-30 21:40:05.144571,3,649
2025-03-31 21:40:05.144571,3,524
2025-04-01 21:40:05.144571,3,561
2025-04-02 21:40:05.144571,3,502
2025-04-03 21:40:05.144571,3,611
2025-04-04 21:40:05.144571,3,620
2025-04-05 21:40:05.144571,3,651
2025-04-06 21:40:05.144571,3,574
2025-04-07 21:40:05.144571,3,556
2025-04-08 21:40:05.144571,3,466
2025-04-09 21:40:05.144571,3,521
2025-04-10 21:40:05.144571,3,520
2025-04-11 21:40:05.144571,3,549
2025-04-12 21:40:05.144571,3,631
2025-04-13 21:40:05.144571,3,589
2025-04-14 21:40:05.144571,3,496
2025-04-15 21:40:05.144571,3,489
2025-04-16 21:40:05.144571,3,419
2025-04-17 21:40:05.144571,3,601
2025-04-18 21:40:05.144571,3,587
2025-04-19 21:40:05.144571,3,606
2025-04-20 21:40:05.144571,3,629
2025-04-21 21:40:05.144571,3,549
2025-04-22 21:40:05.144571,3,494
2025-04-23 21:40:05.144571,3,563
2025-04-24 21:40:05.144571,3,567
2025-04-25 21:40:05.144571,3,660
2025-04-26 21:40:05.144571,3,665
2025-04-27 21:40:05.144571,3,673
2025-04-28 21:40:05.144571,3,557
2025-04-29 21:40:05.144571,3,570
2025-04-30 21:40:05.144571,3,648
2025-05-01 21:40:05.144571,3,660
2025-05-02 21:40:05.144571,3,616
2025-05-03 21:40:05.144571,3,598
2025-05-04 21:40:05.144571,3,614
2025-05-05 21:40:05.144571,3,626
2025-05-06 21:40:05.144571,3,576
2025-05-07 21:40:05.144571,3,602
2025-05-08 21:40:05.144571,3,631
2025-05-09 21:40:05.144571,3,691
2025-05-10 21:40:05.144571,3,625
2025-05-11 21:40:05.144571,3,634
2025-05-12 21:40:05.144571,3,617
2025-05-13 21:40:05.144571,3,562
2025-05-14 21:40:05.144571,3,569
2025-05-15 21:40:05.144571,3,633
2025-05-16 21:40:05.144571,3,713
2025-05-17 21:40:05.144571,3,584
2025-05-18 21:40:05.144571,3,636
2025-05-19 21:40:05.144571,3,535
2025-05-20 21:40:05.144571,3,578
2025-05-21 21:40:05.144571,3,626
2025-05-22 21:40:05.144571,3,652
2025-05-23 21:40:05.144571,3,669
2025-05-24 21:40:05.144571,3,771
2025-05-25 21:40:05.144571,3,691
2025-05-26 21:40:05.144571,3,656
2025-05-27 21:40:05.144571,3,576
2025-05-28 21:40:05.144571,3,637
2025-05-29 21:40:05.144571,3,681
2025-05-30 21:40:05.144571,3,798
2025-05-31 21:40:05.144571,3,827
2025-06-01 21:40:05.144571,3,674
2025-06-02 21:40:05.144571,3,654
2025-06-03 21:40:05.144571,3,619
2025-06-04 21:40:05.144571,3,631
2025-06-05 21:40:05.144571,3,691
2025-06-06 21:40:05.144571,3,632
2025-06-07 21:40:05.144571,3,723
2025-06-08 21:40:05.144571,3,670
2025-06-09 21:40:05.144571,3,583
2025-06-10 21:40:05.144571,3,569
2025-06-11 21:40:05.144571,3,515
2025-06-12 21:40:05.144571,3,643
2025-06-13 21:40:05.144571,3,631
2025-06-14 21:40:05.144571,3,684
2025-06-15 21:40:05.144571,3,642
2025-06-16 21:40:05.144571,3,685
2025-06-17 21:40:05.144571,3,593
2025-06-18 21:40:05.144571,3,545
2025-06-19 21:40:05.144571,3,685
2025-06-20 21:40:05.144571,3,677
2025-06-21 21:40:05.144571,3,693
2025-06-22 21:40:05.144571,3,684
2025-06-23 21:40:05.144571,3,665
2025-06-24 21:40:05.144571,3,639
2025-06-25 21:40:05.144571,3,608
2025-06-26 21:40:05.144571,3,781
2025-06-27 21:40:05.144571,3,708
2025-06-28 21:40:05.144571,3,714
2025-06-29 21:40:05.144571,3,696
2025-06-30 21:40:05.144571,3,718
2025-07-01 21:40:05.144571,3,663
2025-07-02 21:40:05.144571,3,640
2025-07-03 21:40:05.144571,3,727
2025-07-04 21:40:05.144571,3,666
2025-07-05 21:40:05.144571,3,776
2025-07-06 21:40:05.144571,3,736
2025-07-07 21:40:05.144571,3,638
2025-07-08 21:40:05.144571,3,602
2025-07-09 21:40:05.144571,3,673
2025-07-10 21:40:05.144571,3,689
2025-07-11 21:40:05.144571,3,632
2025-07-12 21:40:05.144571,3,652
2025-07-13 21:40:05.144571,3,675
2025-07-14 21:40:05.144571,3,650
2025-07-15 21:40:05.144571,3,603
2025-07-16 21:40:05.144571,3,593
2025-07-17 21:40:05.144571,3,659
2025-07-18 21:40:05.144571,3,793
2025-07-19 21:40:05.144571,3,691
2025-07-20 21:40:05.144571,3,628
2025-07-21 21:40:05.144571,3,565
2025-07-22 21:40:05.144571,3,578
2025-07-23 21:40:05.144571,3,691
2025-07-24 21:40:05.144571,3,652
2025-07-25 21:40:05.144571,3,652
2025-07-26 21:40:05.144571,3,789
2025-07-27 21:40:05.144571,3,728
2025-07-28 21:40:05.144571,3,641
2025-07-29 21:40:05.144571,3,604
2025-07-30 21:40:05.144571,3,675
2025-07-31 21:40:05.144571,3,683
2025-08-01 21:40:05.144571,3,709
2025-08-02 21:40:05.144571,3,606
2025-08-03 21:40:05.144571,3,673
2025-08-04 21:40:05.144571,3,627
2025-08-05 21:40:05.144571,3,581
2025-08-06 21:40:05.144571,3,687
2025-08-07 21:40:05.144571,3,642
2025-08-08 21:40:05.144571,3,733
2025-08-09 21:40:05.144571,3,638
2025-08-10 21:40:05.144571,3,679
2025-08-11 21:40:05.144571,3,642
2025-08-12 21:40:05.144571,3,626
2025-08-13 21:40:05.144571,3,573
2025-08-14 21:40:05.144571,3,591
2025-08-15 21:40:05.144571,3,707
2025-08-16 21:40:05.144571,3,654
2025-08-17 21:40:05.144571,3,611
2025-08-18 21:40:05.144571,3,567
2025-08-19 21:40:05.144571,3,988
2025-08-20 21:40:05.144571,3,972
2025-08-21 21:40:05.144571,3,1050
2025-08-22 21:40:05.144571,3,979
2025-08-23 21:40:05.144571,3,1089
2025-08-24 21:40:05.144571,3,690
2025-08-25 21:40:05.144571,3,591
2025-08-26 21:40:05.144571,3,679
2025-08-27 21:40:05.144571,3,607
2025-08-28 21:40:05.144571,3,629
2025-08-29 21:40:05.144571,3,683
2025-08-30 21:40:05.144571,3,707
2025-08-31 21:40:05.144571,3,671
2025-09-01 21:40:05.144571,3,607
2025-09-02 21:40:05.144571,3,582
2025-09-03 21:40:05.144571,3,540
2025-09-04 21:40:05.144571,3,617
2025-09-05 21:40:05.144571,3,567
2025-09-06 21:40:05.144571,3,606
2025-09-07 21:40:05.144571,3,604
2025-09-08 21:40:05.144571,3,521
2025-09-09 21:40:05.144571,3,559
2025-09-10 21:40:05.144571,3,511
2025-09-11 21:40:05.144571,3,578
2025-09-12 21:40:05.144571,3,647
2025-09-13 21:40:05.144571,3,630
2025-09-14 21:40:05.144571,3,588
2025-09-15 21:40:05.144571,3,496
2025-09-16 21:40:05.144571,3,471
2025-09-17 21:40:05.144571,3,470
2025-09-18 21:40:05.144571,3,520
2025-09-19 21:40:05.144571,3,523
2025-09-20 21:40:05.144571,3,665
2025-09-21 21:40:05.144571,3,608
2025-09-22 21:40:05.144571,3,576
2025-09-23 21:40:05.144571,3,587
2025-09-24 21:40:05.144571,3,582
2025-09-25 21:40:05.144571,3,620
2025-09-26 21:40:05.144571,3,647
2025-09-27 21:40:05.144571,3,601
2025-09-28 21:40:05.144571,3,567
2025-09-29 21:40:05.144571,3,602
2025-09-30 21:40:05.144571,3,518
2025-10-01 21:40:05.144571,3,483
2025-10-02 21:40:05.144571,3,591
2025-10-03 21:40:05.144571,3,623
2025-10-04 21:40:05.144571,3,646
2025-10-05 21:40:05.144571,3,532
2025-10-06 21:40:05.144571,3,407
2025-10-07 21:40:05.144571,3,427
2025-10-08 21:40:05.144571,3,446
2025-10-09 21:40:05.144571,3,525
2025-10-10 21:40:05.144571,3,595
2025-10-11 21:40:05.144571,3,501
2025-10-12 21:40:05.144571,3,499
2025-10-13 21:40:05.144571,3,494
2025-10-14 21:40:05.144571,3,436
2025-10-15 21:40:05.144571,3,419
2025-10-16 21:40:05.144571,3,578
2025-10-17 21:40:05.144571,3,476
2025-10-18 21:40:05.144571,3,567
2025-10-19 21:40:05.144571,3,627
2025-10-20 21:40:05.144571,3,580
2025-10-21 21:40:05.144571,3,468
2025-10-22 21:40:05.144571,3,520
2025-10-23 21:40:05.144571,3,494
2025-10-24 21:40:05.144571,3,562
2025-10-25 21:40:05.144571,3,576
2025-10-26 21:40:05.144571,3,541
2025-10-27 21:40:05.144571,3,475
2025-10-28 21:40:05.144571,3,490
2025-10-29 21:40:05.144571,3,519
2025-10-30 21:40:05.144571,3,528
2025-10-31 21:40:05.144571,3,544
2025-11-01 21:40:05.144571,3,590
2025-11-02 21:40:05.144571,3,556
2025-11-03 21:40:05.144571,3,413
2025-11-04 21:40:05.144571,3,427
2025-11-05 21:40:05.144571,3,382
2025-11-06 21:40:05.144571,3,474
2025-11-07 21:40:05.144571,3,549
2025-11-08 21:40:05.144571,3,489
2025-11-09 21:40:05.144571,3,436
2025-11-10 21:40:05.144571,3,466
2025-11-11 21:40:05.144571,3,455
2025-11-12 21:40:05.144571,3,419
2025-11-13 21:40:05.144571,3,470
2025-11-14 21:40:05.144571,3,492
2025-11-15 21:40:05.144571,3,536
2025-11-16 21:40:05.144571,3,474
2025-11-17 21:40:05.144571,3,453
2025-11-18 21:40:05.144571,3,445
2025-11-19 21:40:05.144571,3,422
2025-11-20 21:40:05.144571,3,477
2025-11-21 21:40:05.144571,3,490
2025-11-22 21:40:05.144571,3,527
2025-11-23 21:40:05.144571,3,590
2025-11-24 21:40:05.144571,3,530
2025-11-25 21:40:05.144571,3,505
2025-11-26 21:40:05.144571,3,416
2025-11-27 21:40:05.144571,3,496
2025-11-28 21:40:05.144571,3,487
2025-11-29 21:40:05.144571,3,535
2025-11-30 21:40:05.144571,3,576
2025-12-01 21:40:05.144571,3,498
2025-12-02 21:40:05.144571,3,379
2025-12-03 21:40:05.144571,3,428
2025-12-04 21:40:05.144571,3,432
2025-12-05 21:40:05.144571,3,416
2025-12-06 21:40:05.144571,3,491
2025-12-07 21:40:05.144571,3,480
2025-12-08 21:40:05.144571,3,419
2025-12-09 21:40:05.144571,3,402
2025-12-10 21:40:05.144571,3,366
2025-12-11 21:40:05.144571,3,459
2025-12-12 21:40:05.144571,3,500
2025-12-13 21:40:05.144571,3,460
2025-12-14 21:40:05.144571,3,434
2025-12-15 21:40:05.144571,3,414
2025-12-16 21:40:05.144571,3,425
2025-12-17 21:40:05.144571,3,303
2025-12-18 21:40:05.144571,3,459
2025-12-19 21:40:05.144571,3,481
2025-12-20 21:40:05.144571,3,533
2025-12-21 21:40:05.144571,3,452
2025-12-22 21:40:05.144571,3,478
2025-12-23 21:40:05.144571,3,471
